GO:0006228	UTP biosynthetic process	biological_process	The chemical reactions and pathways resulting in the formation of UTP, uridine (5'-)triphosphate.
GO:0006231	dTMP biosynthetic process	biological_process	The chemical reactions and pathways resulting in the formation of dTMP, deoxyribosylthymine monophosphate (2'-deoxyribosylthymine 5'-phosphate).
GO:0006233	dTDP biosynthetic process	biological_process	The chemical reactions and pathways resulting in the formation of dTDP, deoxyribosylthymine diphosphate (2'-deoxyribosylthymine5'-diphosphate).
GO:0006241	CTP biosynthetic process	biological_process	The chemical reactions and pathways resulting in the formation of CTP, cytidine 5'-triphosphate.
GO:0006259	DNA metabolic process	biological_process	Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides.
GO:0006260	DNA replication	biological_process	The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.
GO:0006261	DNA-dependent DNA replication	biological_process	A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands.
GO:0006265	DNA topological change	biological_process	The process in which a transformation is induced in the topological structure of a double-stranded DNA helix, resulting in a change in linking number.
GO:0006269	DNA replication, synthesis of RNA primer	biological_process	The synthesis of a short RNA polymer, usually 4-15 nucleotides long, using one strand of unwound DNA as a template; the RNA then serves as a primer from which DNA polymerases extend synthesis.
GO:0006270	DNA replication initiation	biological_process	The process in which DNA-dependent DNA replication is started; this begins with the ATP dependent loading of an initiator complex onto the DNA, this is followed by DNA melting and helicase activity. In bacteria, the gene products that enable the helicase activity are loaded after the initial melting and in archaea and eukaryotes, the gene products that enable the helicase activity are inactive when they are loaded and subsequently activate.
GO:0006275	regulation of DNA replication	biological_process	Any process that modulates the frequency, rate or extent of DNA replication.
GO:0006281	DNA repair	biological_process	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.
GO:0006284	base-excision repair	biological_process	In base excision repair, an altered base is removed by a DNA glycosylase enzyme, followed by excision of the resulting sugar phosphate. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase.
GO:0006289	nucleotide-excision repair	biological_process	A DNA repair process in which a small region of the strand surrounding the damage is removed from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase. Nucleotide excision repair recognizes a wide range of substrates, including damage caused by UV irradiation (pyrimidine dimers and 6-4 photoproducts) and chemicals (intrastrand cross-links and bulky adducts).
GO:0006298	mismatch repair	biological_process	A system for the correction of errors in which an incorrect base, which cannot form hydrogen bonds with the corresponding base in the parent strand, is incorporated into the daughter strand. The mismatch repair system promotes genomic fidelity by repairing base-base mismatches, insertion-deletion loops and heterologies generated during DNA replication and recombination.
GO:0006302	double-strand break repair	biological_process	The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix.
GO:0006303	double-strand break repair via nonhomologous end joining	biological_process	The repair of a double-strand break in DNA in which the two broken ends are rejoined with little or no sequence complementarity. Information at the DNA ends may be lost due to the modification of broken DNA ends. This term covers instances of separate pathways, called classical (or canonical) and alternative nonhomologous end joining (C-NHEJ and A-NHEJ). These in turn may further branch into sub-pathways, but evidence is still unclear.
GO:0006308	DNA catabolic process	biological_process	The cellular DNA metabolic process resulting in the breakdown of DNA, deoxyribonucleic acid, one of the two main types of nucleic acid, consisting of a long unbranched macromolecule formed from one or two strands of linked deoxyribonucleotides, the 3'-phosphate group of each constituent deoxyribonucleotide being joined in 3',5'-phosphodiester linkage to the 5'-hydroxyl group of the deoxyribose moiety of the next one.
GO:0006310	DNA recombination	biological_process	Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction.
GO:0006333	chromatin assembly or disassembly	biological_process	The formation or destruction of chromatin structures.
GO:0006334	nucleosome assembly	biological_process	The aggregation, arrangement and bonding together of a nucleosome, the beadlike structural units of eukaryotic chromatin composed of histones and DNA.
GO:0006338	chromatin remodeling	biological_process	Dynamic structural changes to eukaryotic chromatin occurring throughout the cell division cycle. These changes range from the local changes necessary for transcriptional regulation to global changes necessary for chromosome segregation.
GO:0006348	chromatin silencing at telomere	biological_process	Repression of transcription of telomeric DNA by altering the structure of chromatin.
GO:0006351	transcription, DNA-templated	biological_process	The cellular synthesis of RNA on a template of DNA.
GO:0006352	DNA-templated transcription, initiation	biological_process	Any process involved in the assembly of the RNA polymerase preinitiation complex (PIC) at the core promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. The initiation phase ends just before and does not include promoter clearance, or release, which is the transition between the initiation and elongation phases of transcription.
GO:0006354	DNA-templated transcription, elongation	biological_process	The extension of an RNA molecule after transcription initiation and promoter clearance at a DNA-dependent RNA polymerase promoter by the addition of ribonucleotides catalyzed by an RNA polymerase.
GO:0006355	regulation of transcription, DNA-templated	biological_process	Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.
GO:0006357	regulation of transcription by RNA polymerase II	biological_process	Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II.
GO:0006364	rRNA processing	biological_process	Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.
GO:0006366	transcription by RNA polymerase II	biological_process	The synthesis of RNA from a DNA template by RNA polymerase II, originating at an RNA polymerase II promoter. Includes transcription of messenger RNA (mRNA) and certain small nuclear RNAs (snRNAs).
GO:0006367	transcription initiation from RNA polymerase II promoter	biological_process	Any process involved in the assembly of the RNA polymerase II preinitiation complex (PIC) at an RNA polymerase II promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. Promoter clearance, or release, is the transition between the initiation and elongation phases of transcription.
GO:0006368	transcription elongation from RNA polymerase II promoter	biological_process	The extension of an RNA molecule after transcription initiation and promoter clearance at an RNA polymerase II promoter by the addition of ribonucleotides catalyzed by RNA polymerase II.
GO:0006370	7-methylguanosine mRNA capping	biological_process	Addition of the 7-methylguanosine cap to the 5' end of a nascent messenger RNA transcript.
GO:0006376	mRNA splice site selection	biological_process	Selection of a splice site by components of the assembling spliceosome.
GO:0006378	mRNA polyadenylation	biological_process	The enzymatic addition of a sequence of 40-200 adenylyl residues at the 3' end of a eukaryotic mRNA primary transcript.
GO:0006379	mRNA cleavage	biological_process	Any process in which a pre-mRNA or mRNA molecule is cleaved at specific sites or in a regulated manner.
GO:0006383	transcription by RNA polymerase III	biological_process	The synthesis of RNA from a DNA template by RNA polymerase III, originating at an RNAP III promoter.
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	biological_process	Splicing of tRNA substrates via recognition of the folded RNA structure that brings the 5' and 3' splice sites into proximity and cleavage of the RNA at both the 3' and 5' splice sites by an endonucleolytic mechanism, followed by ligation of the exons.
GO:0006396	RNA processing	biological_process	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules.
GO:0006397	mRNA processing	biological_process	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.
GO:0006400	tRNA modification	biological_process	The covalent alteration of one or more nucleotides within a tRNA molecule to produce a tRNA molecule with a sequence that differs from that coded genetically.
GO:0006406	mRNA export from nucleus	biological_process	The directed movement of mRNA from the nucleus to the cytoplasm.
GO:0006412	translation	biological_process	The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.
GO:0006413	translational initiation	biological_process	The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA.
GO:0006414	translational elongation	biological_process	The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.
GO:0006415	translational termination	biological_process	The process resulting in the release of a polypeptide chain from the ribosome, usually in response to a termination codon (UAA, UAG, or UGA in the universal genetic code).
GO:0006418	tRNA aminoacylation for protein translation	biological_process	The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis.
GO:0006419	alanyl-tRNA aminoacylation	biological_process	The process of coupling alanine to alanyl-tRNA, catalyzed by alanyl-tRNA synthetase. The alanyl-tRNA synthetase is a  class-II synthetases. The activated amino acid is transferred to the 3'-OH group of an alanine accetping tRNA.
GO:0006420	arginyl-tRNA aminoacylation	biological_process	The process of coupling arginine to arginyl-tRNA, catalyzed by arginyl-tRNA synthetase. The arginyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of an alanine accetping tRNA.  The  2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006421	asparaginyl-tRNA aminoacylation	biological_process	The process of coupling asparagine to asparaginyl-tRNA, catalyzed by asparaginyl-tRNA synthetase. The asparaginyl-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of an asparagine-accetping tRNA.
GO:0006422	aspartyl-tRNA aminoacylation	biological_process	The process of coupling aspartate to aspartyl-tRNA, catalyzed by aspartyl-tRNA synthetase. The aspartyl-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of an aspartic acid  accetping tRNA.
GO:0006423	cysteinyl-tRNA aminoacylation	biological_process	The process of coupling cysteine to cysteinyl-tRNA, catalyzed by cysteinyl-tRNA synthetase. A cysteinyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a cysteine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006424	glutamyl-tRNA aminoacylation	biological_process	The process of coupling glutamate to glutamyl-tRNA, catalyzed by glutamyl-tRNA synthetase. The glutamyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a glutamic acid-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006425	glutaminyl-tRNA aminoacylation	biological_process	The process of coupling glutamine to glutaminyl-tRNA, catalyzed by glutaminyl-tRNA synthetase. The glutaminyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a glutamine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006426	glycyl-tRNA aminoacylation	biological_process	The process of coupling glycine to glycyl-tRNA, catalyzed by glycyl-tRNA synthetase. The glycyll-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of a glycine-accepting tRNA.
GO:0006428	isoleucyl-tRNA aminoacylation	biological_process	The process of coupling isoleucine to isoleucyl-tRNA, catalyzed by isoleucyl-tRNA synthetase. The isoleucyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a isoleucine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006429	leucyl-tRNA aminoacylation	biological_process	The process of coupling leucine to leucyl-tRNA, catalyzed by leucyl-tRNA synthetase. The leucyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a leucine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006430	lysyl-tRNA aminoacylation	biological_process	The process of coupling lysine to lysyl-tRNA, catalyzed by lysyl-tRNA synthetase. The lysyl-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of a lysine-accetping tRNA.
GO:0006431	methionyl-tRNA aminoacylation	biological_process	The process of coupling methionine to methionyl-tRNA, catalyzed by methionyl-tRNA synthetase. The methionyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a methionine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006432	phenylalanyl-tRNA aminoacylation	biological_process	The process of coupling phenylalanine to phenylalanyl-tRNA, catalyzed by phenylalanyl-tRNA synthetase. The phenylalanyl-tRNA synthetase is a  class-II synthetase. However, unlike other class II enzymes, The activated amino acid is transferred to the 2'-OH group of a phenylalanine-accepting tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006433	prolyl-tRNA aminoacylation	biological_process	The process of coupling proline to prolyl-tRNA, catalyzed by prolyl-tRNA synthetase. The prolyl-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of a methionine-accetping tRNA.
